indexNo,text,sentiment
4140,增肌粉，是用来增体重的，说白了就是增肥的。如果要增加块头和肌肉，必须要配合健身，才可能实现。,5
4141,我老公需要的就是体重肥肉呢，他太瘦了,5
4142,光吃这个不锻炼，也不长的。你后面就会知道的。,5
4143,他有在锻炼的吃之前就在锻炼了,5
4144,jiba是我想的那个东西么…,5
4145,我也在想是不是我自己想歪了,5
4146,好奔放的学生，曹老师要好好找他谈下，不然堪忧,5
4147,我先生说要教他写那两个字，下次就不用写拼音,5
4148,学长你跟那个草狮子头没啥吧,5
4149,他两均去寻偶，我一人在家,5
4150,原谅我是腐女对这事向来敏感,5
4151,学长一切很正常，欢迎学妹们来宁波,5
4152,我的内心毫无波澜，甚至想吃一口小白菜,5
4153,小白菜煮面真的超好吃,1
4154,感觉里面还需要个鸡蛋,5
4155,要么煮不熟，要么煮没了，干脆不要,5
4156,边个敢哈你～话我知,5
4157,话你知有边滴用??也马睇得也马打得,5
4158,我喊到巨嘿茄,5
4159,知道你够泼妇，但她比你更泼妇！！,4
4160,叼你～帮你仲喊我泼妇，你死你事,4
4161,莫名想到周星驰电影里回魂夜里的帽子,5
4162,表示没看过不清楚,5
4163,就是两个夫妻死了，回魂夜找周星驰和莫文蔚报仇的故事，有点搞笑，又恐怖,5
4164,哈哈知道了蟹蟹科普,0
4165,时间真是让人猝不及防的东西,2
4166,是啊过得好快,2
4167,加油好好的??,1
4168,我们都要好好的,0
4169,哈哈??我有份？,0
4170,当然有啦！双封添！,0
4171,哈哈??好啊好啊??到时出黎聚下啦??新年快乐,0
4172,好吖！电话啦,0
4173,嗯??没时间胡思乱想,5
4174,感觉每一个细胞都充满了能量,5
4175,是正的还是负的？,5
4176,正，闲着会对未来充满恐惧感,0
4177,明天记得电话给我，分享一下你学到的精华部分。,5
4178,明天还要上连续四天！星期一电话！,5
4179,认真学习，好好做笔记，每天都要做总结哟，别告诉我时忘没了。,5
4180,哈哈！压梨大！一副领导的口气！,0
4181,这人谁？甚至让你不打出全名来,5
4182,昨天上快本那个，好像最开始是在抖音上火的,5
4183,想起来了热搜上见过，帅吧估计,1
4184,是挺帅，不过觉得不可思议，火的速度太快了他，一个网红都开始上快本了。,1
4185,好看偶喜欢你的手机壳！,1
4186,哈哈哈我的是百变小樱的卡??那个蝙蝠侠是我西皮的??不知道你说的哪个,0
4187,最后一张我貌似说的你西皮的,5
4188,哈哈哈哈是的壳是很好看??就是容易变黑,0
4189,想想回国和冬瓜团聚你就不矫情了哈哈哈,0
4190,今天冬瓜刚买了8月底去布拉格的机票顺道把我撸回去布拉格有啥tips吗哈哈,0
4191,我的天，他真的。太能跑了没啥tips，走走看看吃猪肘猪排喝啤酒！,0
4192,我想去布拉格他想去荷兰，就先去布拉格碰头哈哈~,0
4193,风景超级棒！滤镜用的哪种？好漂亮,1
4194,哈哈其实没咋个用滤镜因为照粗来就漂亮,0
4195,真的是有一种很神圣的气息,1
4196,就是进来感觉整个人都是舒服的,0
4197,你自己试试。放酱好不好吃。煎虾和水果块。,5
4198,煎虾还是会有腥味吧，如何保持虾的鲜味和去掉腥味，我想到的暂时用酱的味道掩盖,5
4199,不会有腥味。死虾才有。,5
4200,不管怎样，我不是很喜欢带腥味的东西，太难入口,5
4201,新鲜的活虾用盐洗净就可以了如果闻起来有腥气那就滴一点柠檬。,5
4202,我现在也在纠结买什么手机贼难受,2
4203,准备入手mate9。华为革命性安卓体验。中央一台没少宣传,1
4204,真羡慕你这种知道要换什么的,1
4205,哈哈哈哈哈。喜欢他的莱卡镜头和新的系统,0
4206,可以的据说还不错,1
4207,最讨厌这样??没有之一,4
4208,倒是不讨厌，替他脱单感到高兴,1
4209,我是很讨厌啊。每天,4
4210,跟她讲道理请她到外面打我舍友都是到外面去打的,5
4211,姗瑚鱼里除了风云江湖和荣荣素质高之外，其他的都很喜欢开口骂人，胡小瓜、爱糖、雅思木有听力、这些都喜欢主动骂人，洗洗睡吧。,4
4212,哪有！一个个都骂,4
4213,是啊，有时候真心无语,4
4214,一般都选择无视！,4
4215,图二是捡八倍镜的路上,5
4216,我等会要去吃嫩牛五方！！,5
4217,我也是???起床洗澡??洗漱???然后再去逛万达哈哈哈哈哈看待会偶遇的到八倍镜不哈哈哈,0
4218,新外号八倍镜？你个嫩牛五方,5
4219,美女我从你1个粉丝的时候就注意到你。总能在热门看到你。现在都快2w粉丝了，欣慰,1
4220,你不要骗我，那时候我都还没开始玩热门,5
4221,沃的天，热门都用玩的呀厉害,1
4222,你不要在哪里咬文嚼字，故意转移话题,5
4223,支持电信4g啦？,5
4224,一直都支持的哦只不过不能打电话和收发短信但是可以上网,5
4225,哦可惜了我是电信号,2
4226,又是电信用户又要买索尼你需要另外配一张专门打电话的移动或者联通卡了,5
4227,嗯只能放弃sony了,2
4228,我小学四年级养的q宠今天死了，我想复活来着，但是貌似要粉钻就是要软妹币给复活呗,2
4229,居然还能死而且元宝不能复活要不再砸一个吧,5
4230,后来我发现有还魂丹然后复活了，还有47颗，就是还可以死47次,5
4231,哈哈哈哈哈哈死完可以写一篇如何谋害q宠的攻略,0
4232,好啊，说不定可以造福很多小伙伴,0
4233,你真的喜欢过我么,5
4234,比你喜欢鹿晗还喜欢你,1
4235,他真这么说就好了,5
4236,乖了他欠你的温柔会有人还给你,1
4237,你真棒！这样的事情都那么带感的做到了！,1
4238,很惨的姐姐，林华说她又要吃不下饭了,2
4239,蛋定点盖章哩！华姐姐是咋滴啦？为何胃口不佳！,5
4240,看到我的伤口！,2
4241,它好乖啊，但是瘦的有点心疼。,1
4242,嗯，我跟闺蜜出去坐了一会，这个猫就在我腿上趴了好久，哇，好想要一个,1
4243,小家伙这么乖很难得了。,1
4244,我也觉得它很听话,1
4245,能别带我家热巴么，真特么恶心，我家全网黑时他在谈恋爱，跑男时他家就跟人家同吃一碗食物了好么,4
4246,一边别带你巴，一边要求道歉卖惨，你家真是绝,4
4247,我骂你半年，上升民族信仰个人家庭，希望你能体谅我，毕竟我骂了你也不需要道歉,4
4248,每家都有黑粉，都这么斤斤计较？鹿晗被骂的还少吗？甚至还有p遗照的,4
4249,改革开放国家一毛没给只是计划经济养不住了，让江浙自己找饭吃，何共和国长子年年吃着国家拨款不一样。懂了吗,4
4250,你们有钱，有能耐你们全雇外援啊,4
4251,有钱怎么花，轮得到你逼烦？,4
4252,是有钱，奈何本土的人不行，还得用我们辽宁籍选手打比赛，好好数数你们广厦队几个辽宁人吧！包括教练！！！,4
4253,是啊所以叫辽宁人打工啊，有技术的打篮球，没技术的做保安看场子,4
4254,谁让你们确人，更缺篮球人才，我辽宁人是去你们广厦篮球队扶贫好么？,4
4255,呵呵呵呵尼们这群夜晚不睡的的疯子,5
4256,哦呵呵呵我也不想的,5
4257,呵呵呵呵呵呵作孽die,5
4258,哦呵呵呵我们刚上地铁,5
4259,呵呵呵呵呵我在公交上啦今天又热die,5
4260,厉害！怎么我越练越胖,2
4261,我觉得你变壮了啊,1
4262,看见我的人都说是胖了！,2
4263,用你的小拳拳锤他们,0
4264,美少女去看了羞羞的铁拳好看,1
4265,无脑好笑我在国庆期间也看了不花力气的笑了很久,1
4266,你这个无烟的艾包真的会不炝嘛,5
4267,淘宝旺旺发给你了噢自己研究研究,5
4268,我说的吧，小追尾都能修出来大几万，这种车估计30万都不够修,5
4269,k总这车要吗？回头给帝豪改装下。车主要是车头伤的重了些，a柱都没变形,5
4270,要是5万收来，15万整成新车的状态，勉强有兴趣,5
4271,你在5之前加个1，我优先考虑你,5
4272,看样子你考得真的让你伤透了心,2
4273,考的没有伤心，早就预测到结果了，就是学妹的话让我伤心,2
4274,没事没事，这种考研动力的事都得靠自己，这事只能她自己去悟，那你这咋办？实习找工作还是公务员？,2
4275,在北京上班呢，找好了，嘻嘻嘻，不必担心,0
4276,老师一个月4000块钱就是工作一辈子也买不起房啊。这跟努力不努力有关系吗？喷子真的是无孔不入,4
4277,我爹他们学校老师就是学校旁边的楼盘是教师周转房。也是小区，不过就是教师可以以内部价买，也不贵,5
4278,好政策啊！！看来国家还是多少有一些照顾机制，只不过涉及范围不大。租房表示很心塞,2
4279,估计就这两年你那边政策也就来了，有内部价还是蛮划算的,1
4280,早上五点半去医院排队挂号到现在才回家,5
4281,怎样？辛苦了快快休息,5
4282,羊水偏少医生叫多喝水一次性要喝1000ml-2000ml。铁蛋白偏低现在在吃药，血药高了,5
4283,后期就是要勤一点检查以防万一。那就多喝水多吃水果。不要太累了，不行就在家呆着吧,5
4284,上完这周就彻底休息了,5
4285,你阅读大概对了几个有对过答案吗,5
4286,只记得仔细阅读10个选择题的答案，我错了两个,5
4287,你其他有时间做吗我完型完全乱写的时间不够了你那个其他大概什么情况记得不查不了我现在坐不住,5
4288,说起来也惭愧，仔细阅读和选词填空蒙的真的，我的直觉，因为我把重点放在仔细阅读上，剩下15分钟连猜带蒙做出来的,2
4289,我比较关心你耍朋友没！,5
4290,这个还真没～,5
4291,这个可以有了哈！,0
4292,离开你我才发现自己那很小的年龄,5
4293,哈哈，它也太不坚强了，想的你都不行了,0
4294,天也热，什么物品都要求个依赖,5
4295,呵呵，快救救它吧,0
4296,浇水了，不知道能不能活了,5
4297,去和男朋友约会了,0
4298,好幸福的妹妹，好的我知道了，你去吃饭吧，我也刚吃好饭,0
4299,我吃好了好困哦,5
4300,你个小猪猪吃好了就睡,5
4301,你们怎么这么久才放一次假哦,5
4302,两个星期啊，有木有！！！,5
4303,真厉害的学校~小生佩服,1
4304,差唔多南海既学校都系甘，石中好似唔系。,5
4305,主唱yoshiki很长时间在美国从事音乐活动，歌词中英语比例多，有的全程英文歌曲；比起歌词，yoshiki高昂透明清澈的声音带来心灵震撼。,1
4306,别装逼好吗yoshiki是队长鼓手兼钢琴人家不是主唱toshi才是好吗,4
4307,的确是这样，没有toshi的高音主唱，xjapan的歌曲很难有新的发展和更新。,1
4308,并不是这样是因为找新主唱的时候hide意外去世了就十几年没声响了后来主唱觉悟了才回头重组,4
4309,好的，知道了。谢谢！,1
4310,他们身后的怪物是谁？,5
4311,一个超越应明明的！但是应明明也是亮点之一！,1
4312,哎呀，咋没发鸣鸣呢？,5
4313,他的太精彩，只顾着尖叫了！,1
4314,昨晚上好多骗子以狗狗的照片，视频到处集款骗钱！好多给狗狗捐的钱都被骗了！！！！！,4
4315,狗是昨晚就送去救治的好嘛，微信求助输血的狗狗血源都传遍了，不晓得不要瞎说，谢谢！,4
4316,诶，以为昨晚挺过去了，就好了！没想到还是走了…,2
4317,没办法，毕竟伤口太多，并发症很容易产生也是难免，唉,2
4318,主要是它真的好瘦，都没吃饱过饭、能撑到大家发现它，可能已经是它的极限了,2
4319,狗已经不在了，血淋淋的图片我都不敢看，我还是先撤了,2
4320,嗯！好人一生平安,1
4321,哈哈哈哈哈哈哈哈哈我看了一遍要被笑死了,0
4322,终于有人看我的连载了我的忠实粉丝儿小铭么么么么么么,0
4323,不是的你知道我为啥看吗我突然想起来你转的昊然弟弟照片,5
4324,不是的!我不管你就是我的忠实读者!,5
4325,今天第一次做六级阅读练练手，五个错四个，,2
4326,我阅读已经连续三次四个错三个了,2
4327,四战六级，我已心力憔悴。,2
4328,都在攒人品，然后一次爆发,5
4329,懒样活动啊，假比我也参加了撒，好想来唱歌哦。,5
4330,斗是不晓得切搞懒活动咯嘛～,5
4331,豆是唱歌加火锅，然后再打盘黄十八，好安逸。,1
4332,崽～瞬间堕落了,5
4333,绝对是故意的，住在有这么多男人的旅店，目的性好强啊，心机婊,4
4334,嘿嘿，还是你懂我。可惜只有一个不错,0
4335,晚上关灯之后上他床，让他上了你,5
4336,明明应该我上他,5
4337,为啥没报音乐类和舞蹈类？路人只是觉得他这两项也不错，好奇而已，不妥就删,5
4338,这个问题我也想知道，等我嫁给他了我帮你问他,5
4339,祝你们都能顺利嫁他,1
4340,你只能祝我顺利嫁给他,1
4341,在噶躺几天就谬事了，不是美容手术吧,5
4342,是原来骑车摔伤留下一个淤块现在给切了。没事儿，当皇上样伺候着…,5
4343,现在想不到回气次次恩,5
4344,寄点东西也可以的撒…,5
4345,骚年，好幸福的呢，遇到对的人真的不容易~,1
4346,哈哈，谢谢，你有否遇到那个对的人呢,0
4347,应该还没有吧，也许在我有生之年能等到，等不到也不想将就着过,2
4348,我想肯定能，在一个对的时机出现那一个对的人。,1
4349,小心穿不上s码了,5
4350,不怕！！！我还约了张宇鑫去高新吃自助,5
4351,啥时候，这么好的，有我没,5
4352,你来不，有空一起，他说他下周休假联系我,5
4353,有空时有空，就怕你们不愿意叫上我,5
4354,为啥不愿意你不要酱紫嘛反正我也在等鑫哥电话,5
4355,恩恩好吧，那你可不要吧我忘记了哦,5
4356,朋友常用英雄修改了解一下我希望点进去看到的是英雄全部的比赛胜率而不是零星的当前赛季胜率默认全部比赛胜率谢谢,5
